id,source_folder,source_relative_path,remote_path,web_path,file_name,display_name,extension,size_bytes,mtime
195,华安证券,华安证券/20230310-华安证券-量化基本面系列报告之九：可比公司法的量化实践，重塑价值因子.pdf,/mnt/research/研报/华安证券/20230310-华安证券-量化基本面系列报告之九：可比公司法的量化实践，重塑价值因子.pdf,reports/华安证券/20230310-华安证券-量化基本面系列报告之九：可比公司法的量化实践，重塑价值因子.pdf,20230310-华安证券-量化基本面系列报告之九：可比公司法的量化实践，重塑价值因子.pdf,20230310-华安证券-量化基本面系列报告之九：可比公司法的量化实践，重塑价值因子,pdf,1620149,2026-04-11T17:01:12.344844+00:00
196,华安证券,华安证券/20230531-华安证券-“学海拾珠”系列之一百四十三：模糊因子与资产配置.pdf,/mnt/research/研报/华安证券/20230531-华安证券-“学海拾珠”系列之一百四十三：模糊因子与资产配置.pdf,reports/华安证券/20230531-华安证券-“学海拾珠”系列之一百四十三：模糊因子与资产配置.pdf,20230531-华安证券-“学海拾珠”系列之一百四十三：模糊因子与资产配置.pdf,20230531-华安证券-“学海拾珠”系列之一百四十三：模糊因子与资产配置,pdf,761084,2026-04-11T17:01:06.465844+00:00
197,华安证券,华安证券/20230613-华安证券-“学海拾珠”系列之一百四十五：股票因子个性化，基于股票嵌入的因子优化.pdf,/mnt/research/研报/华安证券/20230613-华安证券-“学海拾珠”系列之一百四十五：股票因子个性化，基于股票嵌入的因子优化.pdf,reports/华安证券/20230613-华安证券-“学海拾珠”系列之一百四十五：股票因子个性化，基于股票嵌入的因子优化.pdf,20230613-华安证券-“学海拾珠”系列之一百四十五：股票因子个性化，基于股票嵌入的因子优化.pdf,20230613-华安证券-“学海拾珠”系列之一百四十五：股票因子个性化，基于股票嵌入的因子优化,pdf,1238826,2026-04-11T17:01:05.075844+00:00
198,华安证券,华安证券/20230726-华安证券-“学海拾珠”系列之一百五十一：A股的流动性、波动性及其溢出效应.pdf,/mnt/research/研报/华安证券/20230726-华安证券-“学海拾珠”系列之一百五十一：A股的流动性、波动性及其溢出效应.pdf,reports/华安证券/20230726-华安证券-“学海拾珠”系列之一百五十一：A股的流动性、波动性及其溢出效应.pdf,20230726-华安证券-“学海拾珠”系列之一百五十一：A股的流动性、波动性及其溢出效应.pdf,20230726-华安证券-“学海拾珠”系列之一百五十一：A股的流动性、波动性及其溢出效应,pdf,1374110,2026-04-11T17:01:02.332844+00:00
199,华安证券,华安证券/20230910-华安证券-量化研究系列报告之十二：收益和波动共舞，非对称性理论蕴含的alpha.pdf,/mnt/research/研报/华安证券/20230910-华安证券-量化研究系列报告之十二：收益和波动共舞，非对称性理论蕴含的alpha.pdf,reports/华安证券/20230910-华安证券-量化研究系列报告之十二：收益和波动共舞，非对称性理论蕴含的alpha.pdf,20230910-华安证券-量化研究系列报告之十二：收益和波动共舞，非对称性理论蕴含的alpha.pdf,20230910-华安证券-量化研究系列报告之十二：收益和波动共舞，非对称性理论蕴含的alpha,pdf,1350035,2026-04-11T17:00:59.523845+00:00
200,华安证券,华安证券/20230927-华安证券-“学海拾珠”系列之一百六十：交易量对波动率的非对称效应.pdf,/mnt/research/研报/华安证券/20230927-华安证券-“学海拾珠”系列之一百六十：交易量对波动率的非对称效应.pdf,reports/华安证券/20230927-华安证券-“学海拾珠”系列之一百六十：交易量对波动率的非对称效应.pdf,20230927-华安证券-“学海拾珠”系列之一百六十：交易量对波动率的非对称效应.pdf,20230927-华安证券-“学海拾珠”系列之一百六十：交易量对波动率的非对称效应,pdf,2199569,2026-04-11T17:00:55.923845+00:00
201,华安证券,华安证券/20240208-华安证券-“学海拾珠”系列之一百七十八：高成交量回报溢价与经济基本面.pdf,/mnt/research/研报/华安证券/20240208-华安证券-“学海拾珠”系列之一百七十八：高成交量回报溢价与经济基本面.pdf,reports/华安证券/20240208-华安证券-“学海拾珠”系列之一百七十八：高成交量回报溢价与经济基本面.pdf,20240208-华安证券-“学海拾珠”系列之一百七十八：高成交量回报溢价与经济基本面.pdf,20240208-华安证券-“学海拾珠”系列之一百七十八：高成交量回报溢价与经济基本面,pdf,2489248,2026-04-11T17:00:51.667845+00:00
202,华安证券,华安证券/20240316-华安证券-量化研究系列报告之十五：加速换手因子，“适逢其时”的换手奥秘.pdf,/mnt/research/研报/华安证券/20240316-华安证券-量化研究系列报告之十五：加速换手因子，“适逢其时”的换手奥秘.pdf,reports/华安证券/20240316-华安证券-量化研究系列报告之十五：加速换手因子，“适逢其时”的换手奥秘.pdf,20240316-华安证券-量化研究系列报告之十五：加速换手因子，“适逢其时”的换手奥秘.pdf,20240316-华安证券-量化研究系列报告之十五：加速换手因子，“适逢其时”的换手奥秘,pdf,1692087,2026-04-11T17:00:44.779846+00:00
203,华泰证券,华泰证券/20130319-华泰证券-从年度一致预期净利润上调角度寻找投资机会.pdf,/mnt/research/研报/华泰证券/20130319-华泰证券-从年度一致预期净利润上调角度寻找投资机会.pdf,reports/华泰证券/20130319-华泰证券-从年度一致预期净利润上调角度寻找投资机会.pdf,20130319-华泰证券-从年度一致预期净利润上调角度寻找投资机会.pdf,20130319-华泰证券-从年度一致预期净利润上调角度寻找投资机会,pdf,800559,2026-04-11T17:00:40.568846+00:00
204,华泰证券,华泰证券/20160921-华泰证券-多因子系列之一：华泰多因子模型体系初探.pdf,/mnt/research/研报/华泰证券/20160921-华泰证券-多因子系列之一：华泰多因子模型体系初探.pdf,reports/华泰证券/20160921-华泰证券-多因子系列之一：华泰多因子模型体系初探.pdf,20160921-华泰证券-多因子系列之一：华泰多因子模型体系初探.pdf,20160921-华泰证券-多因子系列之一：华泰多因子模型体系初探,pdf,845353,2026-04-11T17:00:37.652846+00:00
205,华泰证券,华泰证券/20160929-华泰证券-多因子系列之二：华泰单因子测试之估值类因子.pdf,/mnt/research/研报/华泰证券/20160929-华泰证券-多因子系列之二：华泰单因子测试之估值类因子.pdf,reports/华泰证券/20160929-华泰证券-多因子系列之二：华泰单因子测试之估值类因子.pdf,20160929-华泰证券-多因子系列之二：华泰单因子测试之估值类因子.pdf,20160929-华泰证券-多因子系列之二：华泰单因子测试之估值类因子,pdf,2785682,2026-04-11T17:00:36.036846+00:00
206,华泰证券,华泰证券/20161220-华泰证券-多因子系列之四：单因子测试之动量类因子.pdf,/mnt/research/研报/华泰证券/20161220-华泰证券-多因子系列之四：单因子测试之动量类因子.pdf,reports/华泰证券/20161220-华泰证券-多因子系列之四：单因子测试之动量类因子.pdf,20161220-华泰证券-多因子系列之四：单因子测试之动量类因子.pdf,20161220-华泰证券-多因子系列之四：单因子测试之动量类因子,pdf,2701041,2026-04-11T17:00:29.974847+00:00
207,华泰证券,华泰证券/20170109-华泰证券-多因子系列之五：华泰单因子测试之换手率类因子.pdf,/mnt/research/研报/华泰证券/20170109-华泰证券-多因子系列之五：华泰单因子测试之换手率类因子.pdf,reports/华泰证券/20170109-华泰证券-多因子系列之五：华泰单因子测试之换手率类因子.pdf,20170109-华泰证券-多因子系列之五：华泰单因子测试之换手率类因子.pdf,20170109-华泰证券-多因子系列之五：华泰单因子测试之换手率类因子,pdf,2573025,2026-04-11T17:00:24.664847+00:00
208,华泰证券,华泰证券/20170313-华泰证券-五因子模型A股实证研究：Fama~French五因子模型实证.pdf,/mnt/research/研报/华泰证券/20170313-华泰证券-五因子模型A股实证研究：Fama~French五因子模型实证.pdf,reports/华泰证券/20170313-华泰证券-五因子模型A股实证研究：Fama~French五因子模型实证.pdf,20170313-华泰证券-五因子模型A股实证研究：Fama~French五因子模型实证.pdf,20170313-华泰证券-五因子模型A股实证研究：Fama~French五因子模型实证,pdf,950076,2026-04-11T17:00:19.369847+00:00
209,华泰证券,华泰证券/20170327-华泰证券-华泰多因子系列之六：华泰单因子测试之波动率类因子.pdf,/mnt/research/研报/华泰证券/20170327-华泰证券-华泰多因子系列之六：华泰单因子测试之波动率类因子.pdf,reports/华泰证券/20170327-华泰证券-华泰多因子系列之六：华泰单因子测试之波动率类因子.pdf,20170327-华泰证券-华泰多因子系列之六：华泰单因子测试之波动率类因子.pdf,20170327-华泰证券-华泰多因子系列之六：华泰单因子测试之波动率类因子,pdf,2625541,2026-04-11T17:00:17.507847+00:00
210,华泰证券,华泰证券/20170419-华泰证券-华泰红利指数与红利因子系列研究报告之二：红利因子的有效性研究.pdf,/mnt/research/研报/华泰证券/20170419-华泰证券-华泰红利指数与红利因子系列研究报告之二：红利因子的有效性研究.pdf,reports/华泰证券/20170419-华泰证券-华泰红利指数与红利因子系列研究报告之二：红利因子的有效性研究.pdf,20170419-华泰证券-华泰红利指数与红利因子系列研究报告之二：红利因子的有效性研究.pdf,20170419-华泰证券-华泰红利指数与红利因子系列研究报告之二：红利因子的有效性研究,pdf,1261268,2026-04-11T17:00:11.383848+00:00
211,华泰证券,华泰证券/20170601-华泰证券-华泰人工智能系列之一：人工智能选股框架及经典算法简介.pdf,/mnt/research/研报/华泰证券/20170601-华泰证券-华泰人工智能系列之一：人工智能选股框架及经典算法简介.pdf,reports/华泰证券/20170601-华泰证券-华泰人工智能系列之一：人工智能选股框架及经典算法简介.pdf,20170601-华泰证券-华泰人工智能系列之一：人工智能选股框架及经典算法简介.pdf,20170601-华泰证券-华泰人工智能系列之一：人工智能选股框架及经典算法简介,pdf,3046502,2026-04-11T17:00:08.405848+00:00
212,华泰证券,华泰证券/20170825-华泰期货-CTA量化策略因子系列（一）：波动率因子.pdf,/mnt/research/研报/华泰证券/20170825-华泰期货-CTA量化策略因子系列（一）：波动率因子.pdf,reports/华泰证券/20170825-华泰期货-CTA量化策略因子系列（一）：波动率因子.pdf,20170825-华泰期货-CTA量化策略因子系列（一）：波动率因子.pdf,20170825-华泰期货-CTA量化策略因子系列（一）：波动率因子,pdf,586566,2026-04-11T16:59:57.512849+00:00
213,华泰证券,华泰证券/20170925-华泰期货-CTA量化策略因子系列（二）：动量因子.pdf,/mnt/research/研报/华泰证券/20170925-华泰期货-CTA量化策略因子系列（二）：动量因子.pdf,reports/华泰证券/20170925-华泰期货-CTA量化策略因子系列（二）：动量因子.pdf,20170925-华泰期货-CTA量化策略因子系列（二）：动量因子.pdf,20170925-华泰期货-CTA量化策略因子系列（二）：动量因子,pdf,1837268,2026-04-11T16:59:55.531849+00:00
214,华泰证券,华泰证券/20171225-华泰期货-CTA量化策略因子系列（五）：偏度与峰度因子-.pdf,/mnt/research/研报/华泰证券/20171225-华泰期货-CTA量化策略因子系列（五）：偏度与峰度因子-.pdf,reports/华泰证券/20171225-华泰期货-CTA量化策略因子系列（五）：偏度与峰度因子-.pdf,20171225-华泰期货-CTA量化策略因子系列（五）：偏度与峰度因子-.pdf,20171225-华泰期货-CTA量化策略因子系列（五）：偏度与峰度因子-,pdf,1217147,2026-04-11T16:59:50.243849+00:00
215,华泰证券,华泰证券/20180517-华泰证券-多因子系列之七：华泰单因子测试之资金流向因子.pdf,/mnt/research/研报/华泰证券/20180517-华泰证券-多因子系列之七：华泰单因子测试之资金流向因子.pdf,reports/华泰证券/20180517-华泰证券-多因子系列之七：华泰单因子测试之资金流向因子.pdf,20180517-华泰证券-多因子系列之七：华泰单因子测试之资金流向因子.pdf,20180517-华泰证券-多因子系列之七：华泰单因子测试之资金流向因子,pdf,2341163,2026-04-11T16:59:47.009849+00:00
